City	Division	Lat	Lon
Stockholm, Sweden, United States	North America	59.3336615	18.1054849
Monroe, New Hampshire, United States	North America	44.2889709	-72.0169156
Oregon City, Oregon, United States	North America	45.3573429	-122.6067583
Winchester, Ohio, United States	North America	38.9417359	-83.6507541
Potomac Falls, Virginia, United States	North America	39.0366372	-77.4002206
Long Beach, Mississippi, United States	North America	30.3504751	-89.1528176
Bowerston, Ohio, United States	North America	40.4253431	-81.1878817
Andover, Minnesota, United States	North America	45.2332984	-93.2913405
Shasta Lake, California, United States	North America	40.6804279	-122.3708419
Gresham, Oregon, United States	North America	45.5001357	-122.4302013
Beason, Illinois, United States	North America	40.1434378	-89.1932951
Winneconne, Wisconsin, United States	North America	44.1108154	-88.7126107
Essex, California, United States	North America	34.7336097	-115.2449794
Cadott, Wisconsin, United States	North America	44.9480187	-91.1507031
Easton, Connecticut, United States	North America	41.2712056	-73.2966405
Round Lake, New York, United States	North America	42.9386871	-73.7898429
Dunnellon, Florida, United States	North America	29.0491426	-82.4609331
Port Republic, New Jersey, United States	North America	39.5206733	-74.485707
Midlothian, Illinois, United States	North America	41.6253116	-87.7175491
Sundance, Utah, United States	North America	40.3934222	-111.5887709
O Neals, California, United States	North America	37.126968	-119.6955277
Seeley Lake, Montana, United States	North America	47.1793799	-113.4845229
Point Harbor, North Carolina, United States	North America	36.0798796	-75.7946241
Belzoni, Mississippi, United States	North America	33.1842911	-90.4892562
Mantoloking, New Jersey, United States	North America	40.0392835	-74.0498585
Bridgehampton, New York, United States	North America	40.9378777	-72.3009158
Walloon Lake, Michigan, United States	North America	45.2773429	-85.0061405
Welch, Oklahoma, United States	North America	36.8736854	-95.0957968
Olanta, South Carolina, United States	North America	33.9354381	-79.9325705
Haskell, Oklahoma, United States	North America	35.8203784	-95.674149
Wichita, Kansas, United States	North America	37.6871761	-97.330053
Hampton, Iowa, United States	North America	42.7425009	-93.2103402
Clermont, New Jersey, United States	North America	39.1512252	-74.7626642
Monroe, New Jersey, United States	North America	40.336419	-74.4330474
Jacumba, California, United States	North America	32.61768	-116.1874241
Acushnet, Massachusetts, United States	North America	41.7223696	-70.8952337
Cottonwood Heights, Utah, United States	North America	40.6183158	-111.8162931
Frenchtown, Montana, United States	North America	47.0149221	-114.2298394
Cambridge, Massachusetts, United States	North America	42.3736158	-71.1097335
Millersburg, Pennsylvania, United States	North America	40.5395289	-76.9608103
Madras, Oregon, United States	North America	44.6334544	-121.1294872
Madison, Florida, United States	North America	30.4693772	-83.4129254
Seneca, South Carolina, United States	North America	34.6856555	-82.9532036
Amherst, Massachusetts, United States	North America	42.3732216	-72.5198537
Ada, Minnesota, United States	North America	47.299689	-96.5153463
Milford, Nebraska, United States	North America	40.7744509	-97.0505887
Wauchula, Florida, United States	North America	27.5472589	-81.8114715
Shelbyville, Illinois, United States	North America	39.4064284	-88.7900689
Green Mountain Falls, Colorado, United States	North America	38.9349905	-105.0169263
Hasty, Colorado, United States	North America	38.112507	-102.9574231
Watertown, Massachusetts, United States	North America	42.3709299	-71.1828321
Morton, Minnesota, United States	North America	44.5514993	-94.9843725
Deadwood, South Dakota, United States	North America	44.376651	-103.7296415
Mayville, Wisconsin, United States	North America	43.4941611	-88.5448237
Orange City, Iowa, United States	North America	43.0072087	-96.0583523
Rhinebeck, New York, United States	North America	41.9318294	-73.9074372
Ojo Caliente, New Mexico, United States	North America	36.3021225	-106.0452736
Seabrook, New Hampshire, United States	North America	42.8909615	-70.8655074
Sagaponack, New York, United States	North America	40.9253776	-72.2781375
Peoria, Arizona, United States	North America	33.5805955	-112.2373779
Spruce Creek, Pennsylvania, United States	North America	40.6092784	-78.1355118
Sparta, Kentucky, United States	North America	38.677009	-84.9068929
Seguin, Texas, United States	North America	29.5688411	-97.9647269
Cypress, California, United States	North America	33.8169599	-118.0372852
Howes Cave, New York, United States	North America	42.6900752	-74.3829133
South Pasadena, California, United States	North America	34.1161196	-118.1503488
Labadie, Missouri, United States	North America	38.5289415	-90.8501356
Swedesburg, Iowa, United States	North America	41.1053033	-91.5471052
Norden, California, United States	North America	39.3173556	-120.354182
Whitesburg, Kentucky, United States	North America	37.1184318	-82.8268265
Elgin, Illinois, United States	North America	42.0354084	-88.2825668
Lisbon, North Dakota, United States	North America	46.4416344	-97.6812096
Millersburg, Ohio, United States	North America	40.5545071	-81.9179198
Colorado Springs, Colorado, United States	North America	38.8338816	-104.8213634
Judith Gap, Montana, United States	North America	46.6771784	-109.7518501
Napa, California, United States	North America	38.2975381	-122.286865
Walnut Grove, Missouri, United States	North America	37.4111556	-93.5496448
Lyndhurst, Virginia, United States	North America	38.0293036	-78.9450242
Makaweli, Hawaii, United States	North America	21.9188889	-159.6222222
Orange Beach, Alabama, United States	North America	30.2697033	-87.5867598
Ellsworth, Michigan, United States	North America	45.165562	-85.2461768
Monmouth, Illinois, United States	North America	40.9114271	-90.6473576
Canyon Lake, California, United States	North America	33.6850215	-117.2730931
Saxonburg, Pennsylvania, United States	North America	40.7539538	-79.8100531
Flagler Beach, Florida, United States	North America	29.4749754	-81.1270035
Mattituck, New York, United States	North America	40.9912115	-72.5342547
Idyllwild, California, United States	North America	33.7455547	-116.7142835
Puxico, Missouri, United States	North America	36.9497746	-90.158434
Hamburg, Iowa, United States	North America	40.6044458	-95.6577711
Crumpton, Maryland, United States	North America	39.2390384	-75.9239099
Warrenton, Virginia, United States	North America	38.7134516	-77.7952712
Alto, Texas, United States	North America	31.6504546	-95.0727175
Foristell, Missouri, United States	North America	38.8150501	-90.955972
Portlandville, New York, United States	North America	42.5303555	-74.9671034
Russell, New York, United States	North America	44.4295059	-75.1499264
San Marcos, Texas, United States	North America	29.8832749	-97.9413941
Monte Vista, Colorado, United States	North America	37.5791696	-106.1480842
New Canaan, Connecticut, United States	North America	41.146763	-73.4948445
Wapakoneta, Ohio, United States	North America	40.5678265	-84.1935594
Ruckersville, Virginia, United States	North America	38.2331915	-78.3688833
West Middlesex, Pennsylvania, United States	North America	41.174224	-80.453402
Waupun, Wisconsin, United States	North America	43.6333219	-88.7295519
Mahopac Falls, New York, United States	North America	41.3718058	-73.7618784
Oakville, California, United States	North America	38.4366996	-122.402785
Beaver Creek, Colorado, United States	North America	39.604225	-106.516515
Hockley, Texas, United States	North America	30.026861	-95.8458562
Halsey, Nebraska, United States	North America	41.9033332	-100.2690244
New Market, Maryland, United States	North America	39.3826031	-77.2694278
Ebony, Virginia, United States	North America	36.5758996	-77.9931498
Biddeford, Maine, United States	North America	43.4925843	-70.4533844
Schulenburg, Texas, United States	North America	29.6819003	-96.9030365
Carthage, Missouri, United States	North America	37.176447	-94.3102228
Strawn, Texas, United States	North America	32.5520737	-98.498109
Nezperce, Idaho, United States	North America	46.2348914	-116.2406974
Paulding, Michigan, United States	North America	46.40139	-89.17972
South Amana, Iowa, United States	North America	41.7761175	-91.9674013
Othello, Washington, United States	North America	46.8259742	-119.1752913
Fort Washakie, Wyoming, United States	North America	43.006346	-108.882346
Goshen, Indiana, United States	North America	41.5822716	-85.8344383
Boonville, Missouri, United States	North America	38.9736392	-92.7432418
Kenmare, North Dakota, United States	North America	48.6747476	-102.0826636
Highland Falls, New York, United States	North America	41.3692605	-73.9662504
Pioche, Nevada, United States	North America	37.9298739	-114.4516203
Vesper, Wisconsin, United States	North America	44.4821825	-89.9640176
Bridgeport, Alabama, United States	North America	34.9475807	-85.7144155
Selma, Alabama, United States	North America	32.4073589	-87.0211007
New Shoreham, Rhode Island, United States	North America	41.172137	-71.5576045
Kingsville, Missouri, United States	North America	38.7430659	-94.0699427
Shirley, New York, United States	North America	40.8014876	-72.8676033
Wexford, Pennsylvania, United States	North America	40.6266318	-80.0549768
Burnside, Kentucky, United States	North America	36.9889661	-84.5999405
Sutton, Massachusetts, United States	North America	42.1500353	-71.7632878
Grants Pass, Oregon, United States	North America	42.4390069	-123.3283925
Pickerington, Ohio, United States	North America	39.8842304	-82.7535049
Pflugerville, Texas, United States	North America	30.4393696	-97.6200043
Benton, Arkansas, United States	North America	34.5645371	-92.586828
Speer, Illinois, United States	North America	40.9883701	-89.6503752
Murphys, California, United States	North America	38.1374202	-120.4596437
Round Top, New York, United States	North America	42.2689759	-74.0273562
Saxe, Virginia, United States	North America	36.9298661	-78.6633353
Boonville, New York, United States	North America	43.4617021	-75.2712393
Oceanside, California, United States	North America	33.1958696	-117.3794834
Steptoe, Washington, United States	North America	47.0058714	-117.3559883
Maryville, Tennessee, United States	North America	35.7564719	-83.9704593
Fredonia, Wisconsin, United States	North America	43.4705552	-87.9506465
Missouri City, Missouri, United States	North America	39.2408369	-94.2880031
Saint Paul Park, Minnesota, United States	North America	44.8348405	-92.9925577
Grand Rivers, Kentucky, United States	North America	37.0031109	-88.2344746
Louisville, Mississippi, United States	North America	33.1237377	-89.0550624
Hays, Kansas, United States	North America	38.8791783	-99.3267702
Yucaipa, California, United States	North America	34.033625	-117.0430865
